,psdtheta_1,psdalpha_1,psdbeta_1,psdtheta_2,psdalpha_2,psdbeta_2,psdtheta_3,psdalpha_3,psdbeta_3,psdtheta_4,psdalpha_4,psdbeta_4,psdtheta_5,psdalpha_5,psdbeta_5,psdtheta_6,psdalpha_6,psdbeta_6,psdtheta_7,psdalpha_7,psdbeta_7,psdtheta_8,psdalpha_8,psdbeta_8,psdtheta_9,psdalpha_9,psdbeta_9,psdtheta_10,psdalpha_10,psdbeta_10,psdtheta_11,psdalpha_11,psdbeta_11,psdtheta_12,psdalpha_12,psdbeta_12,psdtheta_13,psdalpha_13,psdbeta_13,psdtheta_14,psdalpha_14,psdbeta_14,Age,Gender,Participant,Video,Video_Name,Target_Emotion,Valence,Arousal,Dominance
10,0.020098108286254274,0.018666250761501885,0.008512421930291144,0.0019513601344173083,0.0019510051143824324,0.001515836533506108,0.014701463959594914,0.014836443877620396,0.014810862474027414,0.029562969617154274,0.02940364354452836,0.017039142295249998,0.009394425957659764,0.011444901239756963,0.010627868111454953,0.012750455953084354,0.011680902163679185,0.0050556392434097895,0.01186333825272019,0.012544656412911609,0.012848071656693013,0.01801318662175564,0.016915971323423405,0.01686239811686836,0.009356033652205142,0.009354926597937326,0.011444478819018836,0.0029249319247576164,0.003128728935588485,0.004009568908819819,0.021239641666811172,0.021243337627521324,0.021275175732289202,0.01694947307632178,0.016954312275041065,0.016970826491363663,0.003280484122004051,0.0032802687301252834,0.0032794154090463826,0.00798473569424488,0.00798456010980657,0.007983187672849747,22,male,1,11,Pride and Prejudice,calmness,0.75,0.25,0.5
11,0.011000038500777434,0.010245586243401153,0.004732489715484505,0.003769297058832655,0.0037691289561668888,0.0029309589450730866,0.0074836841595277565,0.00694042872170361,0.0069006815571432375,0.03665371158113197,0.03647696566957266,0.032567438570810306,0.04079620884726186,0.047679650116404425,0.018654789523727473,0.02093619657707556,0.019066273304264275,0.007276022457130806,0.008708786707692337,0.008718180434031319,0.008763415847725636,0.00613861325712315,0.005685538972086465,0.004049975229354989,0.01407036903920542,0.014039352306591235,0.013487615868641225,0.13194807729868438,0.12137993225368836,0.04363285787022211,0.012999800478864211,0.013002785536914401,0.01302151638296466,0.01713089170341201,0.015950179672084813,0.015444662770259123,0.003934544921900281,0.003934802791990835,0.003936473037266711,0.004887064234640646,0.004895466443223654,0.004933530125605053,22,male,1,12,Modern Times,amusement,0.75,0.5,0.75
12,0.019258901565763077,0.01793580039813297,0.0082819663341989,0.005582546984234216,0.005581679750811147,0.004335243999104946,0.02222393158360905,0.022214916097516836,0.022164370737797617,0.025736813622887756,0.02585422896829692,0.02469151825548578,0.019901114763887714,0.0236864956008193,0.016006821450289865,0.01157716882868995,0.01048611158542794,0.004449667980236423,0.018660128565853903,0.018720940817072776,0.01900311801744069,0.0017843911651052526,0.001573394022613473,0.0015685679178788106,0.011780671393615738,0.011852949772425082,0.011398791385967192,0.005736643027006095,0.005746205104745809,0.00511361739723,0.012970923944772058,0.012973562632031161,0.01299339008544568,0.017732010388251368,0.01773573826162864,0.01774201246208995,0.0058328109810005194,0.005833188373354952,0.0058345610345045,0.005305884241564823,0.005307063795849234,0.005312195057030635,22,male,1,13,Remember the Titans,happiness,0.75,0.5,0.25
13,0.006157979593602835,0.005726736960784295,0.00262665978323081,0.0027154089049977927,0.002714883168533719,0.002108690577176674,0.01634979666967574,0.01632122499709742,0.016388733042726488,0.032949595534045195,0.03281947691247589,0.027244319208877838,0.01562601060302269,0.017303167480215247,0.009182823487693413,0.010847563158862011,0.010022807983438546,0.00399218460162234,0.010477956293205236,0.01049023354686469,0.01054905992373866,0.004117607210985308,0.003849440396004753,0.00388736897967901,0.011076527833073297,0.01114051701004055,0.010445660852098904,0.0038204775076488497,0.003827107272493815,0.0034090363120889986,0.011659856757248574,0.01166031827951364,0.011664647215951686,0.013136333995914764,0.01314330332405818,0.013180488799030853,0.002500223050401368,0.002500232989643581,0.00250068910867029,0.00800666981761525,0.008004158341931373,0.007992206943343703,22,male,1,14,Gentlemans Agreement,anger,0.5,0.0,0.25
14,0.011896150568814979,0.011080406061814924,0.005119164403044467,0.0031828369377531686,0.0031823726995648346,0.0024740428193635775,0.01695457472267622,0.016821500507788967,0.01391401822029515,0.03785060462258851,0.04035367044744346,0.07942635105518787,0.010154635085463201,0.01208252102482898,0.00900741095865884,0.01322561642619433,0.012119995297218971,0.006741385091694052,0.010464429864868847,0.010469614742596476,0.010496107462452487,0.005262580543566495,0.00495832148643907,0.004941905353574911,0.01047282805955767,0.010429689542172544,0.011162861100317334,0.006588541313901967,0.00612304710627136,0.004235397033165612,0.014243760516628994,0.014245705776927011,0.01425893251421915,0.014088024174606124,0.014090663695971633,0.014104204466422396,0.004623930854357161,0.004623449967782647,0.004620894752761275,0.005868971172544734,0.0058689422312860505,0.005868524473396516,22,male,1,15,Psycho,fear,0.25,1.0,1.0
15,0.010403935690446401,0.009713215577776803,0.004493776897670343,0.0018761489443287743,0.0018759348697292226,0.0014577564308168695,0.06939496765878901,0.07397295314327941,0.1274367908882906,0.026401105035209742,0.02814222088219108,0.05232480009437791,0.02517496562373474,0.029959519482938048,0.0223610381968821,0.012986016822623524,0.011833860718174084,0.0058503357132798925,0.006849565385422159,0.006850143043398883,0.00685434100410612,0.0035793953936439664,0.003393618249979156,0.004058352774634255,0.01125881217122526,0.011202559224847013,0.009722153557668912,0.0037331436196966442,0.003739095678015106,0.0033283555694632754,0.0087792998126431,0.008779974153213453,0.008786015932416567,0.014266620203512444,0.014272435587244257,0.014290431206899297,0.004364380223229792,0.004364728934417271,0.004366936935607541,0.004128496056371124,0.0041289339612217,0.0041308474332211464,22,male,1,16,The Bourne Identitiy,excitement,0.5,0.25,0.25
16,0.014338178788884465,0.013354966899725694,0.006169805113327,0.004331936349203958,0.004331732791922744,0.0033678951093748925,0.017488525396364606,0.017489589104124334,0.017496889369443124,0.03939780973332144,0.04198196370082368,0.0506611803672606,0.01952232956038567,0.02323425726828007,0.017337222033535656,0.013646874776714826,0.012426834917734931,0.007082499452649713,0.011592989898612249,0.011591411460356887,0.01159169222685963,0.004342754962593992,0.004382748687556388,0.005624019721161002,0.010439369494181758,0.010411136974418709,0.010518236878904417,0.0033459217158318,0.003351164112121254,0.0029817993922909678,0.012313689606237873,0.012317503243814134,0.012338898675263632,0.011572072305894021,0.011575108328049666,0.011582638058202196,0.00406587285667483,0.004066602569878738,0.0040714376769844475,0.007261851832268475,0.007260944668409791,0.0072563695203625616,22,male,1,17,The Shawshank Redemption,sadness,0.0,0.25,1.0
17,0.010652559429880663,0.009892148059780765,0.0045071987611417525,0.00288769212485121,0.0028872573400825657,0.0022433243932524034,0.012712052146733302,0.012705981145405646,0.012672239225209955,0.025209369225568615,0.023316693717558904,0.012807846105857898,0.013564104956749937,0.016143290407620324,0.012049198753802795,0.015337606875633382,0.013993891358824359,0.006934887674524919,0.002658282465307992,0.0026578325359528907,0.0026556110978441143,0.004055573998302597,0.0038087840220200047,0.0037961454585307038,0.009683939126717958,0.009660101972661567,0.011959789569973138,0.0046394353029966615,0.004647394308913162,0.0041373338729300815,0.008782771163877556,0.008783633896166133,0.008789442017078075,0.008489838894691171,0.008492277617367368,0.008497627332601123,0.0015135353111612939,0.001513679516164915,0.0015142444612186463,0.004829321186791975,0.0048209778373497,0.00478281795631191,22,male,1,18,The Departed,surprise,0.5,1.0,1.0
18,0.010487321628349356,0.009753451336671043,0.004477165954407176,0.002036614679757872,0.002036393091180761,0.0015832297663642626,0.019206882833491156,0.019199112069949443,0.019177026787829492,0.04492265585898681,0.04503098277121451,0.04724962232273716,0.017993724565499955,0.02141456989555368,0.015978474263458182,0.0584387900116463,0.05364819932530731,0.024635672497270052,0.018257032549791517,0.018258594615997686,0.01827390729969294,0.0049008455003331985,0.004602859991275471,0.004589178983691643,0.011072620219807247,0.011842121904443552,0.016705983973878086,0.003270013905912635,0.0032757427583418857,0.002918285032390519,0.026904800871065605,0.026916293525292477,0.0269807457897935,0.018102947074167916,0.01811046023936078,0.018152040162229034,0.0006645860917771489,0.0006644315021397551,0.0006637927425027024,0.005893327604347817,0.005894441081325193,0.005903219361776644,30,female,2,1,Searching for Bobby Fischer,calmness,0.5,0.25,0.25
19,0.011257195511035595,0.010467880154747243,0.004798996853969401,0.001535098453571654,0.0015349053428335585,0.0011927061798882243,0.014282743347163188,0.014277067411131609,0.01424591650424457,0.028830930033529052,0.0288234713704552,0.028771675580290687,0.03491354881911336,0.04154682991589658,0.030986151824027298,0.12407552228249484,0.1138979522404499,0.052262482138173805,0.05659141409082836,0.05659175382990493,0.0565914946645953,0.00400422022172453,0.0037604884463725966,0.003747013399896054,0.010196067346778888,0.010193800634476278,0.010181751240360418,0.004342884406200261,0.004350107668746596,0.0038731034274144013,0.008494321741775486,0.008495929765936387,0.008507260716740548,0.012667648436026252,0.012669586999209814,0.012669393753558552,0.0016323948685227777,0.0016322045920215715,0.0016318512786386778,0.003305833983662789,0.003305356134075776,0.003303752006350231,30,female,2,2,D.O.A.,surprise,0.25,0.75,0.5
20,0.008396950094083692,0.007808940527859168,0.003581933417118289,0.003833368185788776,0.0038330691660845664,0.002979791587614074,0.01499449876019512,0.014989988093741422,0.014959539329840113,0.02858845283512929,0.02858267280175428,0.028543731684958176,0.01953220344413254,0.023250448552603546,0.017372504661041836,0.0145370945725715,0.013346212792334984,0.0061320558126868,0.008870426521642402,0.008870179950963395,0.008867864643706756,0.004336631281803361,0.0040736439017354156,0.004063985746284188,0.010216682323754353,0.010217182226690918,0.010219383697901433,0.004282104092227452,0.00429031440142407,0.0038244246362518237,0.035075012655293385,0.03508272878563705,0.03512779339329641,0.019848633247753933,0.01985575207172522,0.019873833848556694,0.002969320785099197,0.0029690367390527387,0.0029677027084734995,0.011599826159292496,0.011598974173927358,0.011586847125795103,30,female,2,3,The Hangover,amusement,1.0,1.0,0.75
21,0.00714687266466253,0.006646478090603074,0.003049972494712517,0.0010320879490372042,0.001032152999413145,0.0008022845423198244,0.011677697803796731,0.01167430240874122,0.011657188207909041,0.023260656629396834,0.023257705627713975,0.023233919085925193,0.004261416595855744,0.005072226415824717,0.003786431032327707,0.002718983407926189,0.002496002114477684,0.0011450812317680386,0.008920078174214974,0.008920346915188303,0.008924101226950308,0.004043937949185557,0.0037982292495941407,0.0037875104198470903,0.007615279703840025,0.007614100869341274,0.007607508699634714,0.002777386583091193,0.0027815694000201336,0.0024738740928501647,0.00034472298789757293,0.0003448119231505235,0.00034541606617892695,0.008080891837219929,0.008082193265819628,0.008083452077975846,0.0015420199705679296,0.0015420715669398394,0.0015422940950670482,0.0029542447374116955,0.00295434004260857,0.002955331378047784,30,female,2,4,The Ring,fear,0.0,1.0,0.75
22,0.008520204827328865,0.007923277127563218,0.003634725846408065,0.036598448178118255,0.03658602445170165,0.028398805174134394,0.019748583338671268,0.018540241156236016,0.0112193229807201,0.05530117913329821,0.05193511689171874,0.033703154067746606,0.05008338591588918,0.05961231512244833,0.04450437243353546,0.1309409635258671,0.12018314653747121,0.055126843402035566,0.0068427735451934675,0.006842391412497523,0.006844998498378879,0.0038612680819148505,0.0034056717017459746,0.002250420896985923,0.010321371909254253,0.009690961179639202,0.005571339397562819,0.013764606202026533,0.013786431859456612,0.01227329950049752,0.02529214762582571,0.025294616908392905,0.02531541102296184,0.018049944174327467,0.016959415060125306,0.01400821102420303,0.0006633445905507424,0.0006631833604061377,0.0006625677274201411,0.0038574967371283755,0.0038576304173235172,0.0038596622711138625,30,female,2,5,300,excitement,0.25,0.25,0.25
23,0.0037004501878533116,0.003441498955202162,0.0015792603473339293,0.0003570643887219445,0.00035717404193130015,0.0002780338368933526,0.0036666583221079204,0.0036656119293573177,0.003658433451856876,0.004963580360967651,0.004962373060057833,0.004954748907659721,0.001139982600732322,0.0012652248858405163,0.0008480367608295975,0.0008558291567100099,0.0007856528424056533,0.00036086426515763735,0.003264247523386209,0.003263659396122038,0.0032614967532577843,0.0010614353386684298,0.000996801593243769,0.0009934706718185743,0.001149476532632785,0.0012353199230174972,0.002020646592858941,0.0003297900070693639,0.00033045554613136925,0.0002939844725138931,0.001162972677204391,0.0011629754798007375,0.0011635732674532347,0.0028558767411533976,0.0028561758155866155,0.0028574051522498828,0.0013599233389445665,0.0013599383007764623,0.0013599181687046454,0.0013208333002255987,0.0013209246277821464,0.0013219125529698383,30,female,2,6,National Lampoon's VanWilder,disgust,0.25,0.5,0.5
24,0.004590415427925559,0.00426860901360093,0.0019576133128905234,0.012299126165195962,0.012296018509474205,0.00955094711507176,0.009673339538733661,0.00966795575621063,0.009640937984440127,0.01802561960050456,0.018018330101149883,0.01798745351459676,0.012750429524153022,0.015172813060470329,0.011316953847748402,0.08023600848314738,0.07364453194201878,0.033787714572228116,0.0039571382432514336,0.003956749532187069,0.003956362632346083,0.00260172135401468,0.0024426408282590805,0.0024313561131077974,0.007359331589421951,0.007354887593057153,0.007332844092414661,0.013370364467638948,0.013389871952025269,0.011913695458462718,0.02429934274103968,0.02429852469332907,0.024306866152173152,1.0,1.0,1.0,0.006520110340352802,0.0065211663092336605,0.006529230128225066,0.004314941097253793,0.004314609409261183,0.004312949069236652,30,female,2,7,Wall-E,happiness,0.75,0.25,0.25
25,0.0052429218153422635,0.004875720866273278,0.0022366581517312034,0.006729158748824704,0.0067256273413157,0.005216789676648896,0.0036288778316625665,0.0036273658464382698,0.0036179650619673196,0.009366522402268155,0.009363333631108134,0.009347708991902917,0.0024250588016403027,0.002691582949724267,0.0019843586617822764,0.027130908952911908,0.024897256041366066,0.011411944614025145,0.003476387167098347,0.003476191060807436,0.0034767158503523844,0.0023719315811026823,0.002227598630815545,0.0022211693311438227,0.0024055619345557896,0.0024048774527628287,0.0024023822237951797,0.0013352357489367368,0.0013374562779247465,0.0011905025975161346,0.01300763534453305,0.01300891349845707,0.01302256021056786,0.0038661834406173135,0.0038674502849715053,0.0038721023609256874,0.0012381564056593434,0.0012382376159834339,0.001238832510076879,0.0016344592558389006,0.0016349186815274714,0.0016375285741608641,30,female,2,8,Crash,anger,0.25,1.0,0.75
26,0.007695244589409374,0.007155491889721281,0.0032812667856435035,0.0018377549958738027,0.001837439711040209,0.0014276867053269011,0.012589561085033719,0.012585565490017119,0.012565408911329349,0.030561301678661855,0.030555498942069166,0.03052268797159814,0.02704441282469015,0.03218527170047748,0.024017269485122582,0.008364824158336314,0.007679154671529887,0.00352618889728004,0.010801324457646441,0.010799585025494088,0.010794292232955556,0.003725967351606618,0.00349907413450246,0.00348715548728044,0.008072005325406004,0.008070359312248414,0.008062165279263152,0.0036455750350574555,0.0036514080540505566,0.0032503365886173987,0.02453093437024714,0.024540637000679464,0.024595888408541208,0.04505250799048723,0.04505754547291469,0.04506975897510265,0.031641242594667135,0.031643425648006575,0.03166063134573946,0.0046958061537335965,0.004694689448742748,0.0046883387217489985,30,female,2,9,My Girl,sadness,0.25,0.5,0.5
27,0.03637862271297245,0.03382997267592449,0.01551721279084871,0.001593305784387873,0.0015933225838288784,0.0012392186506416563,0.03550988522608442,0.03791729308283674,0.080468078068249,0.046529306211827624,0.046518345734258795,0.0464623837684566,0.009402575919256148,0.011166969203070528,0.009297604340946059,0.014466742001522639,0.014207610984218324,0.012349829760829501,0.0024713303499326942,0.002471124390655121,0.00247073358099583,0.00017954618356856564,0.00016861363038076982,0.00016801934863369927,0.004122614076250761,0.004122333943904366,0.004120950955123672,0.0031569067395356676,0.0031618609798173963,0.002813418598789644,0.0190455660534092,0.019047456360482225,0.019067867324020746,0.011357999977223669,0.011358450327032327,0.011351753090080569,0.0005917037664454308,0.0005918299160937282,0.0005924945684674152,0.006973752634194206,0.006973981197911679,0.006974621560728187,30,female,2,10,The Fly,disgust,0.0,0.75,0.75
28,0.009014955846198039,0.008383915888733525,0.003846889286526,0.0030548535557094803,0.0030544934400746782,0.0023736293074925457,0.024607757960622482,0.026195677490835668,0.03649667603060166,0.04797650560568783,0.048994624679574994,0.04900884050661038,0.046400460872831284,0.05447730029202212,0.04432889234492152,0.03493681673262118,0.03207019324713604,0.014717720129575226,0.11104850446685754,0.11932618668529003,0.1377342090000505,0.018183146220450738,0.018464373255472077,0.027883927273748294,0.0033353554028779566,0.0033350048839154256,0.003332973909941253,0.011005125262506452,0.011027010519766978,0.009838396878154233,0.030782031721059824,0.032933603450812476,0.04139123592440025,0.08225671663346729,0.0876070412095892,0.1088339422206357,0.002850080536666353,0.0028506878920417276,0.0028534247481274916,0.0002209922999630432,0.00022130764253677115,0.00022327344078933796,30,female,2,11,Pride and Prejudice,calmness,0.75,0.25,0.25
29,0.011465715866390877,0.010664516822392748,0.004898752501305755,0.0021828029126493747,0.002182284265698111,0.0016946864554445887,0.013016283574703255,0.01311683133253166,0.009910441381853147,0.024883837555174995,0.024876975075899185,0.02484299399427097,0.07827867003335844,0.09318335845308001,0.06961688525663899,0.006152835270418579,0.005296854975417602,0.0018573267999595887,0.005899944020278841,0.005898372697695387,0.005893843970387876,0.13469500636352164,0.1363546639095219,0.14881715918018878,0.0044577407065880545,0.004456904588307135,0.00445233282228032,0.0035550492496720697,0.0033042081233430063,0.001780440644276866,0.0062241357695993005,0.006225342196922202,0.0062325479514527046,0.004668803202748088,0.004373596314985811,0.0042090168728691575,0.0011049380700494252,0.0011033961832367042,0.0010965724608475193,0.003860978475853442,0.0038609168468215615,0.0038608557257426854,30,female,2,12,Modern Times,amusement,0.75,0.5,0.25
30,0.038678239210577656,0.03597201901020258,0.016505840289045264,0.0009711005138908799,0.0009710633043900343,0.0007549345817716647,0.011707504623381675,0.012051503629931199,0.012122869791756467,0.025493621000845852,0.025493508652960222,0.02549216556748737,0.028710650381890454,0.03416553547618425,0.025488716789326977,0.024749520504237118,0.02271951395107432,0.010430121901927436,0.15087483169812757,0.1508876090123456,0.15107679495238055,0.06787964205185051,0.06375172589072485,0.06356868731741845,0.006365896440815386,0.006363563210068862,0.00635169836651977,0.0024928047200015622,0.002497056691061523,0.0022230070483481926,0.006223169249265897,0.0062231406981910035,0.006226250929325139,0.008551947368367962,0.00876611419301193,0.010126541507414375,0.001033346729182436,0.0010330256551941155,0.0010315850422101824,0.0013754922105577386,0.0013757694948075211,0.0013772858467290267,30,female,2,13,Remember the Titans,happiness,1.0,0.75,0.75
